temperature,rainfall,humidity,yeild_apples
46.00,37.00,100.00,70.30
22.00,92.00,71.00,67.50
52.00,87.00,45.00,59.00
55.00,22.00,72.00,53.60
47.00,32.00,56.00,47.00
32.00,70.00,37.00,45.90
26.00,79.00,82.00,69.90
65.00,64.00,32.00,48.20
32.00,83.00,42.00,52.30
30.00,34.00,77.00,54.70
54.00,75.00,72.00,69.30
84.00,26.00,99.00,74.10
66.00,59.00,50.00,55.90
25.00,100.00,31.00,50.50
59.00,71.00,91.00,78.60
86.00,53.00,56.00,61.10
43.00,52.00,42.00,45.20
90.00,87.00,78.00,83.10
40.00,72.00,23.00,41.10
24.00,30.00,39.00,33.30
21.00,22.00,79.00,50.30
46.00,41.00,48.00,45.50
92.00,42.00,46.00,54.00
92.00,41.00,26.00,43.70
51.00,52.00,45.00,48.30
100.00,90.00,23.00,58.50
48.00,75.00,93.00,78.60
89.00,48.00,97.00,80.70
59.00,75.00,56.00,62.30
90.00,72.00,22.00,50.60
23.00,71.00,44.00,47.90
70.00,72.00,63.00,67.10
27.00,69.00,92.00,72.10
32.00,72.00,98.00,77.00
45.00,88.00,84.00,77.40
76.00,21.00,97.00,70.00
46.00,52.00,32.00,40.80
90.00,46.00,41.00,52.30
74.00,24.00,83.00,63.50
81.00,72.00,72.00,73.80
95.00,73.00,57.00,69.40
28.00,67.00,47.00,49.20
27.00,32.00,24.00,27.00
44.00,76.00,96.00,79.60
35.00,52.00,71.00,58.10
32.00,63.00,86.00,68.30
35.00,52.00,66.00,55.60
23.00,47.00,93.00,65.20
54.00,30.00,51.00,45.30
63.00,40.00,51.00,50.10
28.00,43.00,61.00,49.00
67.00,43.00,85.00,68.80
62.00,38.00,80.00,63.80
32.00,50.00,89.00,65.90
95.00,82.00,70.00,78.60
79.00,83.00,42.00,61.70
22.00,57.00,86.00,64.50
23.00,66.00,86.00,67.40
33.00,41.00,59.00,48.40
93.00,34.00,83.00,70.30
46.00,32.00,54.00,45.80
48.00,26.00,87.00,60.90
65.00,49.00,75.00,65.20
65.00,80.00,80.00,77.00
48.00,86.00,56.00,63.40
61.00,52.00,37.00,46.30
72.00,79.00,75.00,75.60
94.00,65.00,36.00,56.30
71.00,23.00,54.00,48.10
33.00,77.00,77.00,68.20
28.00,58.00,72.00,59.00
49.00,80.00,31.00,49.30
96.00,81.00,74.00,80.50
32.00,44.00,100.00,69.60
63.00,88.00,43.00,60.50
40.00,68.00,70.00,63.40
94.00,55.00,21.00,45.80
95.00,77.00,61.00,72.60
75.00,70.00,69.00,70.50
23.00,35.00,94.00,62.10
66.00,52.00,40.00,48.80
88.00,87.00,91.00,89.20
28.00,40.00,98.00,66.60
73.00,21.00,30.00,35.90
88.00,59.00,63.00,66.80
62.00,88.00,39.00,58.30
23.00,86.00,59.00,59.90
37.00,71.00,25.00,41.20
41.00,20.00,41.00,34.70
30.00,26.00,82.00,54.80
48.00,88.00,33.00,52.50
58.00,70.00,57.00,61.10
76.00,31.00,84.00,66.50
94.00,73.00,92.00,86.70
69.00,43.00,72.00,62.70
87.00,71.00,92.00,84.70
68.00,56.00,45.00,52.90
72.00,81.00,37.00,57.20
23.00,44.00,96.00,65.80
54.00,20.00,67.00,50.30
78.00,50.00,43.00,52.10
69.00,20.00,99.00,69.30
80.00,64.00,39.00,54.70
35.00,34.00,54.00,44.20
24.00,43.00,82.00,58.70
33.00,98.00,46.00,59.00
97.00,69.00,88.00,84.10
92.00,73.00,38.00,59.30
83.00,76.00,74.00,76.40
87.00,31.00,20.00,36.70
96.00,77.00,30.00,57.30
96.00,96.00,25.00,60.50
85.00,81.00,55.00,68.80
20.00,33.00,49.00,38.40
46.00,70.00,31.00,45.70
42.00,25.00,55.00,43.40
59.00,40.00,89.00,68.30
51.00,25.00,65.00,50.20
57.00,81.00,20.00,45.70
37.00,35.00,93.00,64.40
90.00,70.00,82.00,80.00
78.00,22.00,44.00,44.20
93.00,99.00,74.00,85.30
70.00,22.00,52.00,46.60
45.00,84.00,88.00,78.20
30.00,35.00,56.00,44.50
56.00,85.00,90.00,81.70
27.00,79.00,27.00,42.60
83.00,25.00,52.00,50.10
39.00,57.00,69.00,59.40
92.00,43.00,58.00,60.30
81.00,22.00,100.00,72.80
30.00,74.00,85.00,70.70
37.00,61.00,64.00,57.70
26.00,41.00,96.00,65.50
86.00,98.00,35.00,64.10
37.00,61.00,65.00,58.20
75.00,20.00,58.00,50.00
58.00,45.00,32.00,41.10
37.00,77.00,65.00,63.00
87.00,71.00,73.00,75.20
37.00,48.00,74.00,58.80
70.00,84.00,51.00,64.70
98.00,96.00,30.00,63.40
68.00,59.00,74.00,68.30
49.00,81.00,28.00,48.10
44.00,27.00,27.00,30.40
38.00,46.00,21.00,31.90
68.00,75.00,33.00,52.60
29.00,91.00,68.00,67.10
36.00,70.00,60.00,58.20
71.00,28.00,74.00,59.60
32.00,28.00,56.00,42.80
70.00,20.00,91.00,65.50
56.00,84.00,43.00,57.90
34.00,66.00,92.00,72.60
46.00,77.00,65.00,64.80
100.00,52.00,71.00,71.10
80.00,24.00,71.00,58.70
36.00,82.00,38.00,50.80
37.00,97.00,68.00,70.50
63.00,23.00,69.00,54.00
62.00,43.00,43.00,46.80
62.00,67.00,90.00,77.50
100.00,67.00,100.00,90.10
98.00,46.00,79.00,72.90
74.00,93.00,74.00,79.70
20.00,24.00,57.00,39.70
42.00,36.00,97.00,67.70
57.00,44.00,41.00,45.10
26.00,84.00,62.00,61.40
82.00,25.00,99.00,73.40
92.00,43.00,92.00,77.30
72.00,95.00,42.00,63.90
95.00,33.00,25.00,41.40
100.00,56.00,82.00,77.80
55.00,79.00,88.00,78.70
23.00,52.00,46.00,43.20
76.00,77.00,98.00,87.30
80.00,40.00,34.00,45.00
94.00,90.00,54.00,72.80
61.00,84.00,45.00,59.90
54.00,77.00,24.00,45.90
38.00,66.00,34.00,44.40
52.00,32.00,24.00,32.00
46.00,49.00,74.00,60.90
86.00,86.00,64.00,75.00
84.00,64.00,94.00,83.00
79.00,88.00,63.00,73.70
99.00,94.00,83.00,89.50
51.00,49.00,89.00,69.40
58.00,48.00,63.00,57.50
66.00,43.00,48.00,50.10
24.00,99.00,47.00,58.00
20.00,62.00,51.00,48.10
46.00,81.00,79.00,73.00
41.00,43.00,70.00,56.10
70.00,38.00,61.00,55.90
73.00,67.00,96.00,82.70
74.00,45.00,34.00,45.30
97.00,85.00,46.00,67.90
96.00,25.00,63.00,58.20
49.00,40.00,65.00,54.30
58.00,98.00,33.00,57.50
53.00,24.00,63.00,49.30
77.00,95.00,56.00,71.90
56.00,57.00,41.00,48.80
36.00,49.00,55.00,49.40
58.00,64.00,78.00,69.80
31.00,94.00,53.00,60.90
45.00,28.00,32.00,33.40
61.00,43.00,69.00,59.60
56.00,40.00,32.00,39.20
90.00,69.00,68.00,72.70
77.00,23.00,95.00,69.80
33.00,54.00,95.00,70.30
62.00,53.00,78.00,67.30
28.00,54.00,39.00,41.30
76.00,74.00,47.00,60.90
93.00,33.00,30.00,43.50
66.00,26.00,81.00,61.50
94.00,25.00,64.00,58.30
76.00,49.00,32.00,45.90
31.00,45.00,32.00,35.70
99.00,23.00,20.00,36.70
37.00,40.00,99.00,68.90
41.00,29.00,73.00,53.40
33.00,72.00,72.00,64.20
57.00,24.00,39.00,38.10
42.00,49.00,31.00,38.60
84.00,56.00,40.00,53.60
67.00,55.00,25.00,42.40
48.00,36.00,28.00,34.40
50.00,33.00,38.00,38.90
87.00,39.00,25.00,41.60
94.00,42.00,46.00,54.40
29.00,92.00,38.00,52.40
90.00,22.00,73.00,61.10
20.00,79.00,35.00,45.20
57.00,26.00,31.00,34.70
42.00,62.00,43.00,48.50
75.00,31.00,87.00,67.80
54.00,84.00,61.00,66.50
97.00,20.00,84.00,67.40
95.00,80.00,80.00,83.00
37.00,36.00,53.00,44.70
66.00,87.00,52.00,65.30
76.00,92.00,28.00,56.80
57.00,76.00,55.00,61.70
58.00,71.00,29.00,47.40
61.00,43.00,39.00,44.60
67.00,44.00,95.00,74.10
97.00,67.00,81.00,80.00
79.00,83.00,84.00,82.70
73.00,59.00,48.00,56.30
60.00,54.00,95.00,75.70
37.00,33.00,32.00,33.30
90.00,55.00,69.00,69.00
39.00,56.00,76.00,62.60
30.00,25.00,49.00,38.00
63.00,84.00,77.00,76.30
22.00,98.00,57.00,62.30
24.00,81.00,95.00,76.60
75.00,23.00,68.00,55.90
77.00,46.00,99.00,78.70
94.00,89.00,60.00,75.50
35.00,32.00,80.00,56.60
66.00,23.00,50.00,45.10
25.00,40.00,32.00,33.00
75.00,55.00,51.00,57.00
35.00,58.00,85.00,66.90
27.00,44.00,78.00,57.60
59.00,99.00,67.00,75.00
55.00,69.00,77.00,70.20
31.00,39.00,92.00,63.90
91.00,87.00,93.00,90.80
51.00,59.00,43.00,49.40
96.00,22.00,51.00,51.30
94.00,30.00,56.00,55.80
73.00,60.00,60.00,62.60
32.00,80.00,29.00,44.90
93.00,54.00,56.00,62.80
61.00,55.00,65.00,61.20
69.00,39.00,43.00,47.00
81.00,36.00,81.00,67.50
37.00,60.00,100.00,75.40
44.00,67.00,53.00,55.40
28.00,30.00,95.00,62.10
35.00,44.00,77.00,58.70
63.00,39.00,79.00,63.80
48.00,85.00,75.00,72.60
88.00,33.00,61.00,58.00
60.00,70.00,91.00,78.50
65.00,83.00,56.00,65.90
30.00,48.00,36.00,38.40
22.00,45.00,83.00,59.40
68.00,60.00,73.00,68.10
49.00,44.00,79.00,62.50
37.00,96.00,44.00,58.20
45.00,95.00,48.00,61.50
60.00,38.00,33.00,39.90
38.00,30.00,80.00,56.60
37.00,56.00,61.00,54.70
28.00,42.00,33.00,34.70
63.00,83.00,46.00,60.50
79.00,74.00,82.00,79.00
29.00,22.00,95.00,59.90
36.00,90.00,85.00,76.70
90.00,74.00,83.00,81.70
48.00,29.00,44.00,40.30
77.00,89.00,52.00,68.10
97.00,62.00,25.00,50.50
61.00,59.00,66.00,62.90
26.00,41.00,56.00,45.50
81.00,97.00,57.00,73.80
63.00,26.00,30.00,35.40
27.00,69.00,29.00,40.60
43.00,93.00,73.00,73.00
29.00,98.00,97.00,83.70
56.00,76.00,37.00,52.50
22.00,93.00,56.00,60.30
72.00,25.00,34.00,38.90
91.00,61.00,29.00,51.00
74.00,43.00,78.00,66.70
48.00,71.00,29.00,45.40
82.00,92.00,26.00,57.00
99.00,72.00,72.00,77.40
52.00,48.00,60.00,54.80
65.00,63.00,56.00,59.90
38.00,60.00,62.00,56.60
24.00,51.00,38.00,39.10
99.00,88.00,95.00,93.70
71.00,99.00,83.00,85.40
31.00,88.00,22.00,43.60
43.00,41.00,78.00,59.90
27.00,88.00,81.00,72.30
70.00,29.00,26.00,35.70
60.00,24.00,71.00,54.70
54.00,32.00,28.00,34.40
47.00,67.00,36.00,47.50
82.00,35.00,39.00,46.40
43.00,39.00,56.00,48.30
33.00,68.00,49.00,51.50
37.00,63.00,62.00,57.30
38.00,84.00,78.00,71.80
23.00,58.00,59.00,51.50
44.00,91.00,20.00,46.10
98.00,78.00,28.00,57.00
45.00,83.00,96.00,81.90
31.00,85.00,82.00,72.70
72.00,94.00,42.00,63.60
41.00,37.00,54.00,46.30
91.00,93.00,56.00,74.10
23.00,24.00,70.00,46.80
90.00,31.00,94.00,74.30
35.00,51.00,41.00,42.80
39.00,76.00,92.00,76.60
90.00,91.00,35.00,62.80
61.00,43.00,36.00,43.10
71.00,82.00,20.00,48.80
97.00,55.00,55.00,63.40
52.00,86.00,42.00,57.20
100.00,51.00,50.00,60.30
67.00,83.00,20.00,48.30
89.00,47.00,60.00,61.90
63.00,33.00,63.00,54.00
63.00,71.00,75.00,71.40
29.00,56.00,24.00,34.60
88.00,35.00,82.00,69.10
77.00,86.00,72.00,77.20
21.00,97.00,66.00,66.30
99.00,66.00,99.00,89.10
54.00,95.00,98.00,88.30
44.00,26.00,77.00,55.10
37.00,90.00,35.00,51.90
39.00,86.00,72.00,69.60
85.00,31.00,50.00,51.30
80.00,31.00,68.00,59.30
92.00,21.00,31.00,40.20
76.00,62.00,66.00,66.80
79.00,71.00,57.00,65.60
86.00,40.00,38.00,48.20
97.00,26.00,52.00,53.20
89.00,69.00,61.00,69.00
26.00,98.00,78.00,73.60
48.00,33.00,44.00,41.50
59.00,21.00,91.00,63.60
26.00,71.00,82.00,67.50
69.00,97.00,84.00,84.90
38.00,46.00,96.00,69.40
50.00,83.00,25.00,47.40
60.00,84.00,52.00,63.20
100.00,73.00,71.00,77.40
89.00,37.00,81.00,69.40
33.00,56.00,60.00,53.40
84.00,26.00,94.00,71.60
60.00,41.00,23.00,35.80
69.00,45.00,39.00,46.80
47.00,66.00,42.00,50.20
31.00,66.00,45.00,48.50
54.00,53.00,100.00,76.70
24.00,72.00,60.00,56.40
65.00,36.00,54.00,50.80
36.00,45.00,31.00,36.20
37.00,21.00,50.00,38.70
49.00,56.00,40.00,46.60
24.00,99.00,99.00,84.00
64.00,73.00,37.00,53.20
36.00,99.00,24.00,48.90
98.00,26.00,92.00,73.40
36.00,77.00,59.00,59.80
39.00,27.00,39.00,35.40
90.00,56.00,58.00,63.80
26.00,60.00,21.00,33.70
66.00,22.00,57.00,48.30
66.00,68.00,59.00,63.10
43.00,41.00,80.00,60.90
21.00,60.00,21.00,32.70
95.00,70.00,65.00,72.50
45.00,91.00,21.00,46.80
20.00,21.00,22.00,21.30
35.00,44.00,28.00,34.20
89.00,73.00,64.00,71.70
48.00,82.00,77.00,72.70
26.00,96.00,52.00,60.00
83.00,62.00,67.00,68.70
33.00,77.00,32.00,45.70
84.00,82.00,87.00,84.90
57.00,68.00,53.00,58.30
79.00,47.00,22.00,40.90
66.00,75.00,31.00,51.20
77.00,20.00,55.00,48.90
60.00,57.00,62.00,60.10
77.00,46.00,39.00,48.70
91.00,84.00,48.00,67.40
55.00,65.00,74.00,67.50
64.00,43.00,25.00,38.20
32.00,33.00,20.00,26.30
37.00,22.00,59.00,43.50
20.00,22.00,25.00,23.10
87.00,21.00,53.00,50.20
42.00,97.00,88.00,81.50
74.00,92.00,95.00,89.90
75.00,55.00,84.00,73.50
57.00,44.00,21.00,35.10
92.00,81.00,27.00,56.20
62.00,21.00,91.00,64.20
96.00,41.00,75.00,69.00
51.00,68.00,75.00,68.10
66.00,72.00,84.00,76.80
56.00,93.00,80.00,79.10
21.00,68.00,38.00,43.60
79.00,77.00,35.00,56.40
73.00,43.00,59.00,57.00
20.00,74.00,95.00,73.70
27.00,72.00,95.00,74.50
47.00,39.00,27.00,34.60
38.00,36.00,26.00,31.40
83.00,71.00,41.00,58.40
34.00,91.00,73.00,70.60
99.00,60.00,87.00,81.30
21.00,80.00,36.00,46.20
36.00,63.00,73.00,62.60
70.00,75.00,74.00,73.50
82.00,95.00,57.00,73.40
88.00,88.00,71.00,79.50
27.00,23.00,47.00,35.80
28.00,52.00,63.00,52.70
32.00,71.00,56.00,55.70
91.00,55.00,66.00,67.70
30.00,66.00,44.00,47.80
37.00,27.00,50.00,40.50
84.00,56.00,26.00,46.60
100.00,80.00,31.00,59.50
52.00,69.00,27.00,44.60
31.00,92.00,40.00,53.80
34.00,49.00,36.00,39.50
65.00,89.00,25.00,52.20
31.00,34.00,64.00,48.40
87.00,86.00,70.00,78.20
48.00,27.00,54.00,44.70
81.00,75.00,81.00,79.20
68.00,36.00,91.00,69.90
52.00,59.00,29.00,42.60
59.00,39.00,37.00,42.00
33.00,20.00,94.00,59.60
40.00,48.00,89.00,66.90
93.00,43.00,39.00,51.00
80.00,26.00,100.00,73.80
89.00,39.00,77.00,68.00
32.00,68.00,22.00,37.80
85.00,84.00,46.00,65.20
87.00,70.00,30.00,53.40
44.00,77.00,60.00,61.90
87.00,70.00,48.00,62.40
25.00,76.00,22.00,38.80
48.00,73.00,50.00,56.50
32.00,35.00,39.00,36.40
50.00,71.00,46.00,54.30
92.00,32.00,45.00,50.50
40.00,50.00,50.00,48.00
95.00,27.00,27.00,40.60
41.00,28.00,24.00,28.60
30.00,68.00,29.00,40.90
57.00,36.00,80.00,62.20
83.00,63.00,25.00,48.00
33.00,29.00,25.00,27.80
95.00,53.00,66.00,67.90
31.00,24.00,42.00,34.40
86.00,50.00,74.00,69.20
88.00,88.00,69.00,78.50
28.00,58.00,84.00,65.00
92.00,96.00,65.00,79.70
67.00,31.00,65.00,55.20
44.00,28.00,59.00,46.70
57.00,65.00,88.00,74.90
24.00,67.00,95.00,72.40
61.00,100.00,98.00,91.20
53.00,25.00,72.00,54.10
50.00,42.00,58.00,51.60
77.00,87.00,77.00,80.00
95.00,63.00,69.00,72.40
50.00,59.00,37.00,46.20
99.00,70.00,44.00,62.80
26.00,59.00,79.00,62.40
22.00,23.00,81.00,51.80
21.00,97.00,79.00,72.80
84.00,33.00,76.00,64.70
93.00,20.00,50.00,49.60
70.00,20.00,73.00,56.50
40.00,97.00,43.00,58.60
82.00,61.00,70.00,69.70
57.00,98.00,57.00,69.30
25.00,75.00,37.00,46.00
37.00,69.00,67.00,61.60
70.00,84.00,45.00,61.70
50.00,29.00,80.00,58.70
60.00,26.00,36.00,37.80
67.00,22.00,47.00,43.50
84.00,31.00,100.00,76.10
100.00,80.00,78.00,83.00
74.00,47.00,55.00,56.40
35.00,42.00,25.00,32.10
40.00,33.00,82.00,58.90
51.00,56.00,84.00,69.00
35.00,84.00,52.00,58.20
72.00,65.00,59.00,63.40
61.00,94.00,30.00,55.40
89.00,72.00,87.00,82.90
47.00,64.00,76.00,66.60
31.00,43.00,76.00,57.10
21.00,36.00,89.00,59.50
60.00,21.00,90.00,63.30
66.00,91.00,61.00,71.00
27.00,96.00,50.00,59.20
71.00,78.00,28.00,51.60
47.00,89.00,95.00,83.60
44.00,54.00,50.00,50.00
61.00,23.00,75.00,56.60
90.00,66.00,49.00,62.30
65.00,48.00,40.00,47.40
67.00,77.00,41.00,57.00
28.00,90.00,88.00,76.60
28.00,73.00,66.00,60.50
34.00,48.00,84.00,63.20
38.00,57.00,84.00,66.70
20.00,71.00,33.00,41.80
38.00,34.00,74.00,54.80
70.00,82.00,30.00,53.60
64.00,46.00,22.00,37.60
62.00,97.00,29.00,56.00
71.00,61.00,46.00,55.50
31.00,59.00,37.00,42.40
90.00,65.00,61.00,68.00
64.00,62.00,22.00,42.40
64.00,39.00,80.00,64.50
92.00,44.00,22.00,42.60
98.00,81.00,22.00,54.90
79.00,23.00,21.00,33.20
68.00,86.00,58.00,68.40
47.00,70.00,36.00,48.40
90.00,43.00,92.00,76.90
28.00,25.00,68.00,47.10
42.00,36.00,50.00,44.20
40.00,31.00,36.00,35.30
41.00,86.00,28.00,48.00
60.00,56.00,95.00,76.30
77.00,73.00,43.00,58.80
32.00,67.00,96.00,74.50
36.00,99.00,69.00,71.40
74.00,98.00,27.00,57.70
50.00,27.00,87.00,61.60
35.00,22.00,90.00,58.60
73.00,27.00,33.00,39.20
47.00,61.00,87.00,71.20
49.00,24.00,20.00,27.00
62.00,22.00,30.00,34.00
20.00,78.00,74.00,64.40
63.00,47.00,24.00,38.70
72.00,45.00,99.00,77.40
49.00,35.00,67.00,53.80
57.00,25.00,71.00,54.40
58.00,61.00,37.00,48.40
44.00,66.00,42.00,49.60
35.00,90.00,98.00,83.00
22.00,88.00,78.00,69.80
24.00,96.00,26.00,46.60
95.00,45.00,97.00,81.00
31.00,96.00,91.00,80.50
91.00,31.00,86.00,70.50
75.00,69.00,37.00,54.20
78.00,44.00,97.00,77.30
45.00,59.00,92.00,72.70
57.00,76.00,94.00,81.20
49.00,75.00,92.00,78.30
56.00,34.00,26.00,34.40
93.00,67.00,23.00,50.20
27.00,28.00,38.00,32.80
32.00,44.00,41.00,40.10
42.00,37.00,52.00,45.50
26.00,26.00,79.00,52.50
88.00,64.00,50.00,61.80
44.00,81.00,53.00,59.60
97.00,58.00,46.00,59.80
73.00,93.00,24.00,54.50
35.00,66.00,24.00,38.80
29.00,55.00,24.00,34.30
21.00,89.00,31.00,46.40
33.00,68.00,61.00,57.50
68.00,66.00,91.00,78.90
57.00,61.00,89.00,74.20
73.00,25.00,57.00,50.60
92.00,62.00,31.00,52.50
55.00,25.00,51.00,44.00
30.00,72.00,69.00,62.10
50.00,70.00,62.00,62.00
79.00,80.00,22.00,50.80
98.00,52.00,51.00,60.70
46.00,60.00,79.00,66.70
55.00,23.00,48.00,41.90
32.00,46.00,52.00,46.20
61.00,82.00,51.00,62.30
47.00,21.00,48.00,39.70
46.00,62.00,77.00,66.30
24.00,54.00,86.00,64.00
61.00,96.00,60.00,71.00
93.00,38.00,55.00,57.50
73.00,47.00,61.00,59.20
27.00,54.00,68.00,55.60
77.00,63.00,41.00,54.80
80.00,73.00,66.00,70.90
33.00,67.00,37.00,45.20
94.00,99.00,96.00,96.50
29.00,87.00,38.00,50.90
22.00,55.00,88.00,64.90
30.00,72.00,31.00,43.10
72.00,56.00,69.00,65.70
70.00,90.00,45.00,63.50
54.00,57.00,24.00,39.90
58.00,82.00,54.00,63.20
61.00,93.00,37.00,58.60
71.00,73.00,81.00,76.60
86.00,32.00,50.00,51.80
67.00,43.00,39.00,45.80
98.00,65.00,48.00,63.10
68.00,90.00,69.00,75.10
78.00,54.00,47.00,55.30
92.00,61.00,25.00,49.20
98.00,88.00,99.00,95.50
36.00,69.00,53.00,54.40
72.00,83.00,74.00,76.30
77.00,65.00,57.00,63.40
40.00,23.00,100.00,64.90
42.00,83.00,51.00,58.80
81.00,87.00,82.00,83.30
39.00,70.00,54.00,55.80
99.00,88.00,51.00,71.70
20.00,33.00,49.00,38.40
95.00,87.00,53.00,71.60
45.00,42.00,47.00,45.10
83.00,68.00,66.00,70.00
81.00,73.00,90.00,83.10
49.00,29.00,84.00,60.50
52.00,98.00,36.00,57.80
75.00,71.00,36.00,54.30
87.00,50.00,71.00,67.90
68.00,79.00,100.00,87.30
25.00,64.00,85.00,66.70
50.00,94.00,77.00,76.70
45.00,52.00,21.00,35.10
45.00,84.00,92.00,80.20
43.00,44.00,53.00,48.30
39.00,39.00,30.00,34.50
48.00,95.00,78.00,77.10
73.00,52.00,27.00,43.70
60.00,24.00,30.00,34.20
92.00,33.00,34.00,45.30
69.00,40.00,33.00,42.30
74.00,96.00,26.00,56.60
34.00,20.00,65.00,45.30
89.00,49.00,83.00,74.00
80.00,30.00,30.00,40.00
75.00,59.00,95.00,80.20
50.00,99.00,82.00,80.70
29.00,69.00,67.00,60.00
80.00,92.00,90.00,88.60
97.00,38.00,75.00,68.30
96.00,92.00,33.00,63.30
91.00,94.00,47.00,69.90
98.00,53.00,23.00,47.00
55.00,25.00,25.00,31.00
74.00,59.00,56.00,60.50
40.00,77.00,39.00,50.60
91.00,90.00,24.00,57.20
53.00,82.00,51.00,60.70
65.00,41.00,81.00,65.80
66.00,98.00,58.00,71.60
38.00,20.00,49.00,38.10
98.00,99.00,99.00,98.80
30.00,50.00,94.00,68.00
92.00,73.00,85.00,82.80
67.00,84.00,66.00,71.60
44.00,49.00,92.00,69.50
24.00,88.00,55.00,58.70
81.00,70.00,68.00,71.20
46.00,94.00,92.00,83.40
87.00,30.00,62.00,57.40
88.00,70.00,26.00,51.60
34.00,63.00,51.00,51.20
43.00,66.00,92.00,74.40
58.00,28.00,53.00,46.50
61.00,45.00,55.00,53.20
33.00,65.00,71.00,61.60
49.00,86.00,45.00,58.10
63.00,54.00,89.00,73.30
39.00,45.00,85.00,63.80
70.00,27.00,30.00,37.10
78.00,98.00,92.00,91.00
23.00,88.00,80.00,71.00
38.00,79.00,87.00,74.80
67.00,80.00,61.00,67.90
83.00,51.00,81.00,72.40
56.00,50.00,79.00,65.70
57.00,61.00,84.00,71.70
39.00,58.00,91.00,70.70
93.00,98.00,79.00,87.50
30.00,30.00,68.00,49.00
66.00,94.00,48.00,65.40
98.00,42.00,78.00,71.20
40.00,21.00,79.00,53.80
72.00,95.00,45.00,65.40
74.00,89.00,27.00,55.00
70.00,51.00,48.00,53.30
56.00,66.00,56.00,59.00
21.00,50.00,95.00,66.70
24.00,69.00,20.00,35.50
95.00,21.00,34.00,42.30
55.00,75.00,85.00,76.00
41.00,35.00,71.00,54.20
23.00,45.00,33.00,34.60
55.00,23.00,26.00,30.90
79.00,39.00,63.00,59.00
21.00,85.00,21.00,40.20
60.00,67.00,69.00,66.60
81.00,75.00,64.00,70.70
67.00,25.00,40.00,40.90
63.00,62.00,32.00,47.20
29.00,86.00,38.00,50.60
88.00,40.00,22.00,40.60
23.00,74.00,100.00,76.80
55.00,37.00,70.00,57.10
40.00,91.00,83.00,76.80
52.00,29.00,62.00,50.10
27.00,100.00,44.00,57.40
89.00,68.00,97.00,86.70
49.00,51.00,98.00,74.10
42.00,51.00,61.00,54.20
98.00,97.00,83.00,90.20
91.00,22.00,67.00,58.30
78.00,36.00,76.00,64.40
74.00,49.00,24.00,41.50
41.00,63.00,30.00,42.10
37.00,53.00,26.00,36.30
45.00,34.00,71.00,54.70
34.00,98.00,82.00,77.20
82.00,31.00,94.00,72.70
36.00,94.00,52.00,61.40
85.00,70.00,59.00,67.50
52.00,59.00,70.00,63.10
94.00,93.00,67.00,80.20
86.00,92.00,51.00,70.30
22.00,52.00,69.00,54.50
53.00,75.00,92.00,79.10
68.00,20.00,36.00,37.60
49.00,23.00,34.00,33.70
71.00,31.00,68.00,57.50
73.00,77.00,59.00,67.20
52.00,92.00,66.00,71.00
23.00,89.00,93.00,77.80
47.00,34.00,56.00,47.60
93.00,87.00,29.00,59.20
38.00,79.00,53.00,57.80
98.00,61.00,61.00,68.40
58.00,84.00,25.00,49.30
73.00,77.00,87.00,81.20
40.00,23.00,84.00,56.90
76.00,30.00,39.00,43.70
42.00,81.00,98.00,81.70
82.00,62.00,38.00,54.00
22.00,27.00,68.00,46.50
71.00,54.00,45.00,52.90
43.00,28.00,23.00,28.50
85.00,60.00,38.00,54.00
70.00,23.00,77.00,59.40
49.00,89.00,72.00,72.50
26.00,26.00,40.00,33.00
34.00,65.00,98.00,75.30
40.00,46.00,85.00,64.30
54.00,30.00,45.00,42.30
62.00,75.00,35.00,52.40
72.00,58.00,80.00,71.80
39.00,53.00,75.00,61.20
53.00,94.00,55.00,66.30
34.00,41.00,39.00,38.60
88.00,98.00,56.00,75.00
71.00,46.00,100.00,78.00
59.00,56.00,76.00,66.60
20.00,53.00,56.00,47.90
78.00,33.00,46.00,48.50
78.00,48.00,65.00,62.50
56.00,61.00,80.00,69.50
21.00,22.00,45.00,33.30
28.00,33.00,42.00,36.50
65.00,88.00,59.00,68.90
54.00,38.00,43.00,43.70
55.00,67.00,96.00,79.10
84.00,49.00,44.00,53.50
62.00,69.00,48.00,57.10
96.00,24.00,78.00,65.40
58.00,98.00,99.00,90.50
24.00,55.00,26.00,34.30
79.00,23.00,31.00,38.20
83.00,35.00,97.00,75.60
48.00,49.00,21.00,34.80
22.00,74.00,23.00,38.10
54.00,100.00,65.00,73.30
81.00,84.00,22.00,52.40
71.00,38.00,76.00,63.60
82.00,76.00,84.00,81.20
43.00,94.00,42.00,57.80
50.00,99.00,79.00,79.20
48.00,76.00,66.00,65.40
57.00,46.00,55.00,52.70
56.00,24.00,96.00,66.40
49.00,20.00,100.00,65.80
56.00,33.00,87.00,64.60
75.00,24.00,53.00,48.70
36.00,38.00,29.00,33.10
23.00,78.00,91.00,73.50
73.00,91.00,99.00,91.40
99.00,41.00,37.00,50.60
29.00,45.00,79.00,58.80
82.00,85.00,93.00,88.40
54.00,88.00,52.00,63.20
93.00,74.00,29.00,55.30
79.00,83.00,33.00,57.20
75.00,63.00,33.00,50.40
54.00,42.00,25.00,35.90
50.00,43.00,79.00,62.40
27.00,81.00,68.00,63.70
55.00,81.00,30.00,50.30
31.00,40.00,26.00,31.20
62.00,98.00,67.00,75.30
